posicao,codigo_ibge,municipio,unidade_federativa,populacao,is_capital
1843,2606507,Iati,Pernambuco,19197,FALSE
1844,5003801,Fátima do Sul,Mato Grosso do Sul,19189,FALSE
1845,2313351,Tejuçuoca,Ceará,19187,FALSE
1846,2932804,Utinga,Bahia,19178,FALSE
1847,2614006,Serrita,Pernambuco,19165,FALSE
1848,2501302,Aroeiras,Paraíba,19153,FALSE
1849,4101002,Ampére,Paraná,19152,FALSE
1850,3104908,Baependi,Minas Gerais,19148,FALSE
1851,3204351,Rio Bananal,Espírito Santo,19141,FALSE
1852,4104501,Capanema,Paraná,19124,FALSE
1853,2205201,Jaicós,Piauí,19104,FALSE
1854,2104099,Formosa da Serra Negra,Maranhão,19089,FALSE
1855,2511905,Pitimbu,Paraíba,19065,FALSE
1856,2932200,Ubaitaba,Bahia,19056,FALSE
1857,4121208,Quitandinha,Paraná,19049,FALSE
1858,5100300,Alto Araguaia,Mato Grosso,19044,FALSE
1859,3128303,Guaranésia,Minas Gerais,19021,FALSE
1860,2107902,Passagem Franca,Maranhão,19019,FALSE
1861,3531506,Monte Azul Paulista,São Paulo,19008,FALSE
1862,2932507,Una,Bahia,19002,FALSE
1863,1508050,Trairão,Pará,18989,FALSE
1864,1100254,Presidente Médici,Rondônia,18986,FALSE
1865,3508702,Caconde,São Paulo,18985,FALSE
1866,2504405,Conceição,Paraíba,18982,FALSE
1867,4101200,Antonina,Paraná,18980,FALSE
1868,1200336,Mâncio Lima,Acre,18977,FALSE
1869,2917201,Ituaçu,Bahia,18962,FALSE
1870,4206900,Ibirama,Santa Catarina,18950,FALSE
1871,1200427,Rodrigues Alves,Acre,18930,FALSE
1872,2109270,Presidente Sarney,Maranhão,18918,FALSE
1873,5204409,Caiapônia,Goiás,18913,FALSE
1874,2605152,Dormentes,Pernambuco,18908,FALSE
1875,3140902,Matipó,Minas Gerais,18908,FALSE
1876,5107107,São José dos Quatro Marcos,Mato Grosso,18906,FALSE
1877,3556800,Viradouro,São Paulo,18898,FALSE
1878,3124005,Ervália,Minas Gerais,18895,FALSE
1879,3301207,Carmo,Rio de Janeiro,18895,FALSE
1880,3539103,Pirapora do Bom Jesus,São Paulo,18895,FALSE
1881,2111607,São Raimundo das Mangabeiras,Maranhão,18868,FALSE
1882,1200351,Marechal Thaumaturgo,Acre,18867,FALSE
1883,2111409,São Luís Gonzaga do Maranhão,Maranhão,18856,FALSE
1884,3304102,Porciúncula,Rio de Janeiro,18847,FALSE
1885,3113701,Carlos Chagas,Minas Gerais,18837,FALSE
1886,3203502,Montanha,Espírito Santo,18833,FALSE
1887,2101509,Barão de Grajaú,Maranhão,18820,FALSE
1888,3526100,Juquiá,São Paulo,18812,FALSE
1889,2904852,Cabaceiras do Paraguaçu,Bahia,18807,FALSE
1890,2929255,São Gabriel,Bahia,18793,FALSE
1891,2917805,Jaguaripe,Bahia,18788,FALSE
1892,2908101,Cocos,Bahia,18777,FALSE
1893,1507979,Terra Santa,Pará,18769,FALSE
1894,2603504,Camocim de São Félix,Pernambuco,18765,FALSE
1895,1304237,Tonantins,Amazonas,18755,FALSE
1896,2919702,Macarani,Bahia,18755,FALSE
1897,4211751,Otacílio Costa,Santa Catarina,18744,FALSE
1898,2803302,Japaratuba,Sergipe,18743,FALSE
1899,2804409,Neópolis,Sergipe,18719,FALSE
1900,4106803,Cruz Machado,Paraná,18708,FALSE
1901,3500501,Águas de Lindóia,São Paulo,18705,FALSE
1902,2511400,Picuí,Paraíba,18703,FALSE
1903,2303303,Cariús,Ceará,18699,FALSE
1904,2920106,Mairi,Bahia,18676,FALSE
1905,2507101,Itapororoca,Paraíba,18664,FALSE
1906,2110401,São Benedito do Rio Preto,Maranhão,18663,FALSE
1907,2806008,Ribeirópolis,Sergipe,18652,FALSE
1908,3139201,Malacacheta,Minas Gerais,18650,FALSE
1909,3501152,Alumínio,São Paulo,18628,FALSE
1910,2108801,Pirapemas,Maranhão,18625,FALSE
1911,3302809,Mendes,Rio de Janeiro,18614,FALSE
1912,3131158,Ipaba,Minas Gerais,18607,FALSE
1913,4106209,Contenda,Paraná,18584,FALSE
1914,2101301,Bacuri,Maranhão,18582,FALSE
1915,2903805,Boa Vista do Tupim,Bahia,18576,FALSE
1916,2512002,Pocinhos,Paraíba,18564,FALSE
1917,2111078,São João do Soter,Maranhão,18543,FALSE
1918,2800506,Areia Branca,Sergipe,18542,FALSE
1919,3304409,Rio Claro,Rio de Janeiro,18529,FALSE
1920,3159902,Santo Antônio do Amparo,Minas Gerais,18525,FALSE
1921,3532405,Nazaré Paulista,São Paulo,18524,FALSE
1922,3518503,Guareí,São Paulo,18520,FALSE
1923,1200807,Porto Acre,Acre,18504,FALSE
1924,2311702,Reriutaba,Ceará,18491,FALSE
1925,2616001,Venturosa,Pernambuco,18482,FALSE
1926,5212204,Jussara,Goiás,18478,FALSE
1927,3512001,Colina,São Paulo,18468,FALSE
1928,2303105,Cariré,Ceará,18448,FALSE
1929,1708205,Formoso do Araguaia,Tocantins,18440,FALSE
1930,2905305,Cafarnaum,Bahia,18437,FALSE
1931,2208205,Pio IX,Piauí,18425,FALSE
1932,2313955,Varjota,Ceará,18420,FALSE
1933,1702554,Augustinópolis,Tocantins,18412,FALSE
1934,1200252,Epitaciolândia,Acre,18411,FALSE
1935,3139300,Manga,Minas Gerais,18407,FALSE
1936,4217808,Taió,Santa Catarina,18395,FALSE
1937,2703304,Inhapi,Alagoas,18385,FALSE
1938,5005681,Mundo Novo,Mato Grosso do Sul,18366,FALSE
1939,2904704,Buerarema,Bahia,18349,FALSE
1940,2921401,Mirangaba,Bahia,18338,FALSE
1941,1400175,Cantá,Roraima,18335,FALSE
1942,4318101,São Francisco de Assis,Rio Grande do Sul,18335,FALSE
1943,1100080,Costa Marques,Rondônia,18331,FALSE
1944,2313005,Solonópole,Ceará,18324,FALSE
1945,2104552,Governador Edison Lobão,Maranhão,18296,FALSE
1946,2406106,Jucurutu,Rio Grande do Norte,18295,FALSE
1947,4301305,Arroio Grande,Rio Grande do Sul,18293,FALSE
1948,3530201,Mirante do Paranapanema,São Paulo,18259,FALSE
1949,1713205,Miracema do Tocantins,Tocantins,18248,FALSE
1950,2700706,Batalha,Alagoas,18232,FALSE
1951,3305406,Sapucaia,Rio de Janeiro,18228,FALSE
1952,1302801,Maraã,Amazonas,18224,FALSE
1953,3535606,Paraibuna,São Paulo,18222,FALSE
1954,3138807,Luz,Minas Gerais,18215,FALSE
1955,2912400,Ibipeba,Bahia,18211,FALSE
1956,2604700,Correntes,Pernambuco,18207,FALSE
1957,2702553,Estrela de Alagoas,Alagoas,18205,FALSE
1958,2301851,Banabuiú,Ceará,18197,FALSE
1959,1506161,Rio Maria,Pará,18193,FALSE
1960,2905404,Cairu,Bahia,18176,FALSE
1961,2507705,Juazeirinho,Paraíba,18171,FALSE
1962,2306702,Jaguaretama,Ceará,18162,FALSE
1963,3523602,Itirapina,São Paulo,18157,FALSE
1964,3132107,Itacarambi,Minas Gerais,18153,FALSE
1965,3511607,Cesário Lange,São Paulo,18148,FALSE
1966,4205803,Garuva,Santa Catarina,18145,FALSE
1967,4103453,Cafelândia,Paraná,18120,FALSE
1968,3137007,Ladainha,Minas Gerais,18111,FALSE
1969,2801009,Campo do Brito,Sergipe,18109,FALSE
1970,2506806,Ingá,Paraíba,18103,FALSE
1971,3127008,Fronteira,Minas Gerais,18103,FALSE
1972,2111805,Sítio Novo,Maranhão,18081,FALSE
1973,2608453,Lagoa do Carro,Pernambuco,18071,FALSE
1974,2304236,Croatá,Ceará,18063,FALSE
1975,3137502,Lagoa Formosa,Minas Gerais,18052,FALSE
1976,1507102,São Caetano de Odivelas,Pará,18050,FALSE
1977,2500700,São João do Rio do Peixe,Paraíba,18034,FALSE
1978,2613800,São Vicente Férrer,Pernambuco,18018,FALSE
1979,2208809,Regeneração,Piauí,17978,FALSE
1980,2802809,Indiaroba,Sergipe,17957,FALSE
1981,4115606,Matelândia,Paraná,17943,FALSE
1982,2104404,Gonçalves Dias,Maranhão,17934,FALSE
1983,1502772,Curionópolis,Pará,17929,FALSE
1984,3155801,Rio Pomba,Minas Gerais,17910,FALSE
1985,4200101,Abelardo Luz,Santa Catarina,17904,FALSE
1986,3512308,Conchas,São Paulo,17896,FALSE
1987,2910750,Fátima,Bahia,17890,FALSE
1988,3104502,Arinos,Minas Gerais,17875,FALSE
1989,2801702,Cristinápolis,Sergipe,17874,FALSE
1990,2108900,Poção de Pedras,Maranhão,17873,FALSE
1991,3524600,Jacupiranga,São Paulo,17866,FALSE
1992,2901205,Anagé,Bahia,17857,FALSE
1993,2705200,Messias,Alagoas,17856,FALSE
1994,1400308,Mucajaí,Roraima,17853,FALSE
1995,2704104,Lagoa da Canoa,Alagoas,17852,FALSE
1996,1505403,Ourém,Pará,17842,FALSE
1997,3117504,Conceição do Mato Dentro,Minas Gerais,17842,FALSE
1998,2706802,Piaçabuçu,Alagoas,17827,FALSE
1999,5217708,Pontalina,Goiás,17819,FALSE
2000,2502508,Boqueirão,Paraíba,17804,FALSE
2001,4211207,Morro da Fumaça,Santa Catarina,17796,FALSE
2002,4105201,Cerro Azul,Paraná,17779,FALSE
2003,3514908,Elias Fausto,São Paulo,17772,FALSE
2004,3508801,Cafelândia,São Paulo,17767,FALSE
2005,3115102,Cássia,Minas Gerais,17740,FALSE
2006,2302909,Capistrano,Ceará,17738,FALSE
2007,1501451,Belterra,Pará,17732,FALSE
2008,2901908,Aporá,Bahia,17731,FALSE
2009,2701605,Canapi,Alagoas,17722,FALSE
2010,2312106,Santana do Cariri,Ceará,17700,FALSE
2011,2501906,Belém,Paraíba,17676,FALSE
2012,2210409,São Miguel do Tapuio,Piauí,17662,FALSE
2013,3150802,Piranga,Minas Gerais,17626,FALSE
2014,5106372,Pedra Preta,Mato Grosso,17626,FALSE
2015,4312658,Não-Me-Toque,Rio Grande do Sul,17624,FALSE
2016,1301605,Fonte Boa,Amazonas,17609,FALSE
2017,2303402,Carnaubal,Ceará,17606,FALSE
2018,3108008,Bom Sucesso,Minas Gerais,17603,FALSE
2019,2200509,Amarante,Piauí,17598,FALSE
2020,2412609,São Paulo do Potengi,Rio Grande do Norte,17579,FALSE
2021,3144706,Nova Era,Minas Gerais,17578,FALSE
2022,3521705,Itaberá,São Paulo,17556,FALSE
2023,2700201,Anadia,Alagoas,17545,FALSE
2024,3148608,Peçanha,Minas Gerais,17541,FALSE
2025,4217501,Seara,Santa Catarina,17541,FALSE
2026,3504602,Bady Bassitt,São Paulo,17502,FALSE
2027,4320404,Serafina Corrêa,Rio Grande do Sul,17502,FALSE
2028,3551900,Severínia,São Paulo,17496,FALSE
2029,4127403,Terra Roxa,Paraná,17481,FALSE
2030,5107065,Querência,Mato Grosso,17479,FALSE
2031,4214003,Presidente Getúlio,Santa Catarina,17471,FALSE
2032,3203700,Muniz Freire,Espírito Santo,17465,FALSE
2033,4213708,Pouso Redondo,Santa Catarina,17453,FALSE
2034,2923357,Ourolândia,Bahia,17451,FALSE
2035,3523305,Itariri,São Paulo,17436,FALSE
2036,2200202,Água Branca,Piauí,17411,FALSE
2037,1400456,Pacaraima,Roraima,17401,FALSE
2038,2300408,Aiuaba,Ceará,17399,FALSE
2039,2929602,Sapeaçu,Bahia,17398,FALSE
2040,3154309,Resplendor,Minas Gerais,17397,FALSE
2041,2930303,Serra Dourada,Bahia,17386,FALSE
2042,2931053,Tanque Novo,Bahia,17366,FALSE
2043,3540804,Potirendaba,São Paulo,17361,FALSE
2044,3161007,São Domingos do Prata,Minas Gerais,17359,FALSE
2045,2504900,Cruz do Espírito Santo,Paraíba,17319,FALSE
2046,1600709,Tartarugalzinho,Amapá,17315,FALSE
2047,2907905,Cipó,Bahia,17300,FALSE
2048,4321105,Tapes,Rio Grande do Sul,17300,FALSE
2049,2929701,Sátiro Dias,Bahia,17273,FALSE
2050,2907608,Central,Bahia,17266,FALSE
2051,4107603,Faxinal,Paraná,17251,FALSE
2052,2908309,Conceição do Almeida,Bahia,17247,FALSE
2053,2908705,Condeúba,Bahia,17247,FALSE
2054,2104008,Esperantinópolis,Maranhão,17241,FALSE
2055,2100832,Apicum-Açu,Maranhão,17239,FALSE
2056,2308609,Monsenhor Tabosa,Ceará,17234,FALSE
2057,2804003,Maruim,Sergipe,17213,FALSE
2058,2903508,Belo Campo,Bahia,17211,FALSE
2059,3511706,Charqueada,São Paulo,17190,FALSE
2060,2503506,Cacimba de Dentro,Paraíba,17187,FALSE
2061,3528007,Macatuba,São Paulo,17163,FALSE
2062,3517604,Guapiara,São Paulo,17157,FALSE
2063,1304104,Tapauá,Amazonas,17156,FALSE
2064,5107701,Rosário Oeste,Mato Grosso,17151,FALSE
2065,2608008,Jataúba,Pernambuco,17150,FALSE
2066,2300705,Alto Santo,Ceará,17146,FALSE
2067,3508108,Buritama,São Paulo,17144,FALSE
2068,3545001,Salesópolis,São Paulo,17139,FALSE
2069,5006903,Porto Murtinho,Mato Grosso do Sul,17131,FALSE
2070,2924306,Piatã,Bahia,17123,FALSE
2071,2913101,Ibititá,Bahia,17113,FALSE
2072,4127205,Terra Boa,Paraná,17094,FALSE
2073,4106308,Corbélia,Paraná,17071,FALSE
2074,2101251,Bacabeira,Maranhão,17055,FALSE
2075,2701704,Capela,Alagoas,17053,FALSE
2076,3538105,Pindorama,São Paulo,17049,FALSE
2077,2900355,Adustina,Bahia,17040,FALSE
2078,2931301,Tapiramutá,Bahia,17010,FALSE
2079,2910404,Encruzilhada,Bahia,17006,FALSE
2080,2908002,Coaraci,Bahia,16993,FALSE
2081,2500809,Araçagi,Paraíba,16987,FALSE
2082,1501576,Bom Jesus do Tocantins,Pará,16981,FALSE
2083,2930808,Souto Soares,Bahia,16979,FALSE
2084,2900405,Água Fria,Bahia,16970,FALSE
2085,2516300,Sumé,Paraíba,16966,FALSE
2086,2310902,Piquet Carneiro,Ceará,16959,FALSE
2087,2607802,Itaquitinga,Pernambuco,16955,FALSE
2088,5206404,Crixás,Goiás,16949,FALSE
2089,4121406,Realeza,Paraná,16922,FALSE
2090,4210605,Massaranduba,Santa Catarina,16916,FALSE
2091,4208401,Itapiranga,Santa Catarina,16872,FALSE
2092,4127601,Tijucas do Sul,Paraná,16868,FALSE
2093,3170529,Urucuia,Minas Gerais,16865,FALSE
2094,2920205,Malhada,Bahia,16845,FALSE
2095,4215505,Santa Cecília,Santa Catarina,16830,FALSE
2096,2106409,Mata Roma,Maranhão,16829,FALSE
2097,2104602,Governador Eugênio Barros,Maranhão,16828,FALSE
2098,5101258,Araputanga,Mato Grosso,16822,FALSE
2099,3151701,Poço Fundo,Minas Gerais,16791,FALSE
2100,4127304,Terra Rica,Paraná,16789,FALSE
2101,2904050,Bonito,Bahia,16764,FALSE
2102,2106631,Matões do Norte,Maranhão,16745,FALSE
2103,3537008,Pedregulho,São Paulo,16744,FALSE
2104,3145109,Nova Resende,Minas Gerais,16723,FALSE
2105,4114401,Mangueirinha,Paraná,16714,FALSE
2106,3138609,Lima Duarte,Minas Gerais,16698,FALSE
2107,3203346,Marechal Floriano,Espírito Santo,16694,FALSE
2108,4204251,Cocal do Sul,Santa Catarina,16684,FALSE
2109,1720903,Taguatinga,Tocantins,16683,FALSE
2110,1301654,Guajará,Amazonas,16678,FALSE
2111,1504976,Nova Ipixuna,Pará,16678,FALSE
2112,2906824,Canudos,Bahia,16668,FALSE
2113,3203130,João Neiva,Espírito Santo,16668,FALSE
2114,2924207,Pedro Alexandre,Bahia,16667,FALSE
2115,3110905,Campanha,Minas Gerais,16665,FALSE
2116,3169000,Tocantins,Minas Gerais,16659,FALSE
2117,2932606,Urandi,Bahia,16658,FALSE
2118,3544251,Rosana,São Paulo,16643,FALSE
2119,2801504,Carmópolis,Sergipe,16634,FALSE
2120,5107800,Santo Antônio de Leverger,Mato Grosso,16628,FALSE
2121,5105606,Matupá,Mato Grosso,16566,FALSE
2122,4105706,Clevelândia,Paraná,16559,FALSE
2123,5207907,Flores de Goiás,Goiás,16557,FALSE
2124,3152402,Poté,Minas Gerais,16555,FALSE
2125,2311959,Salitre,Ceará,16554,FALSE
2126,3108552,Brasilândia de Minas,Minas Gerais,16538,FALSE
2127,2105476,Jenipapo dos Vieiras,Maranhão,16515,FALSE
2128,1600154,Pedra Branca do Amapari,Amapá,16502,FALSE
2129,3552700,Tabatinga,São Paulo,16496,FALSE
2130,2304459,Fortim,Ceará,16480,FALSE
2131,2922706,Nova Canaã,Bahia,16462,FALSE
2132,4300109,Agudo,Rio Grande do Sul,16461,FALSE
2133,3543006,Ribeirão Branco,São Paulo,16444,FALSE
2134,3521309,Ipuã,São Paulo,16409,FALSE
2135,4323804,Xangri-lá,Rio Grande do Sul,16408,FALSE
2136,4116208,Morretes,Paraná,16406,FALSE
2137,2931806,Tremedal,Bahia,16394,FALSE
2138,4102901,Bituruna,Paraná,16389,FALSE
2139,1501006,Aveiro,Pará,16388,FALSE
2140,2910859,Filadélfia,Bahia,16377,FALSE
2141,4126504,Sertanópolis,Paraná,16369,FALSE
2142,3153905,Raposos,Minas Gerais,16354,FALSE
2143,3147600,Passa Quatro,Minas Gerais,16344,FALSE
2144,2913002,Ibitiara,Bahia,16339,FALSE
2145,1100056,Cerejeiras,Rondônia,16323,FALSE
2146,2310803,Pereiro,Ceará,16307,FALSE
2147,3300936,Carapebus,Rio de Janeiro,16301,FALSE
2148,2102077,Bom Lugar,Maranhão,16294,FALSE
2149,2608701,Lagoa dos Gatos,Pernambuco,16290,FALSE
2150,1501600,Bonito,Pará,16286,FALSE
2151,2313559,Tururu,Ceará,16271,FALSE
2152,4316600,Sananduva,Rio Grande do Sul,16270,FALSE
2153,2106375,Maranhãozinho,Maranhão,16265,FALSE
2154,2924504,Pindaí,Bahia,16260,FALSE
2155,2105906,Lago Verde,Maranhão,16257,FALSE
2156,1304302,Urucará,Amazonas,16256,FALSE
2157,4305454,Cidreira,Rio Grande do Sul,16254,FALSE
2158,2103554,Conceição do Lago Açu,Maranhão,16237,FALSE
2159,5107008,Poxoréu,Mato Grosso,16219,FALSE
2160,4308904,Getúlio Vargas,Rio Grande do Sul,16212,FALSE
2161,3157906,Santa Margarida,Minas Gerais,16208,FALSE
2162,4126801,Tapejara,Paraná,16205,FALSE
2163,2912301,Ibicuí,Bahia,16198,FALSE
2164,4319406,São Pedro do Sul,Rio Grande do Sul,16198,FALSE
2165,3501004,Altinópolis,São Paulo,16184,FALSE
2166,2311355,Quixelô,Ceará,16178,FALSE
2167,3112604,Capinópolis,Minas Gerais,16173,FALSE
2168,4212106,Palmitos,Santa Catarina,16169,FALSE
2169,2105609,Joselândia,Maranhão,16168,FALSE
2170,3149804,Perdizes,Minas Gerais,16168,FALSE
2171,5105507,Vila Bela da Santíssima Trindade,Mato Grosso,16128,FALSE
2172,3133758,Itaú de Minas,Minas Gerais,16108,FALSE
2173,2901155,América Dourada,Bahia,16094,FALSE
2174,2609105,Machados,Pernambuco,16088,FALSE
2175,1504752,Mojuí dos Campos,Pará,16084,FALSE
2176,5004304,Iguatemi,Mato Grosso do Sul,16078,FALSE
2177,2511301,Piancó,Paraíba,16075,FALSE
2178,2105351,Itaipava do Grajaú,Maranhão,16057,FALSE
2179,2915007,Itaetê,Bahia,16056,FALSE
2180,3507407,Borborema,São Paulo,16046,FALSE
2181,1300029,Alvarães,Amazonas,16041,FALSE
2182,3515400,Fartura,São Paulo,16036,FALSE
2183,2108058,Paulino Neves,Maranhão,16035,FALSE
2184,2608206,Joaquim Nabuco,Pernambuco,16023,FALSE
2185,5204300,Caçu,Goiás,16009,FALSE
2186,4309001,Giruá,Rio Grande do Sul,16004,FALSE
2187,5102603,Campinápolis,Mato Grosso,15980,FALSE
2188,2903607,Biritinga,Bahia,15979,FALSE
2189,4104428,Candói,Paraná,15979,FALSE
2190,2903276,Barrocas,Bahia,15978,FALSE
2191,2700508,Barra de Santo Antônio,Alagoas,15932,FALSE
2192,1600808,Vitória do Jari,Amapá,15931,FALSE
2193,4204509,Corupá,Santa Catarina,15909,FALSE
2194,2612901,São Benedito do Sul,Pernambuco,15895,FALSE
2195,2909208,Coronel João Sá,Bahia,15895,FALSE
2196,1100064,Colorado do Oeste,Rondônia,15882,FALSE
2197,1507409,São Francisco do Pará,Pará,15882,FALSE
2198,5105176,Juruena,Mato Grosso,15865,FALSE
2199,1101401,Monte Negro,Rondônia,15852,FALSE
2200,2110278,Santo Amaro do Maranhão,Maranhão,15846,FALSE
2201,2612307,Saloá,Pernambuco,15843,FALSE
2202,3127800,Grão Mogol,Minas Gerais,15836,FALSE
2203,3549953,São Lourenço da Serra,São Paulo,15825,FALSE
2204,2311900,Saboeiro,Ceará,15819,FALSE
2205,2111029,São João do Caru,Maranhão,15808,FALSE
2206,4315503,Restinga Sêca,Rio Grande do Sul,15789,FALSE
2207,4104600,Capitão Leônidas Marques,Paraná,15780,FALSE
2208,3535408,Panorama,São Paulo,15777,FALSE
2209,3162807,São João Evangelista,Minas Gerais,15774,FALSE
2210,2100808,Anapurus,Maranhão,15732,FALSE
2211,2414001,Tangará,Rio Grande do Norte,15727,FALSE
2212,3146909,Papagaios,Minas Gerais,15674,FALSE
2213,2927309,Salinas da Margarida,Bahia,15667,FALSE
2214,2918753,Lagoa Real,Bahia,15665,FALSE
2215,2404507,Guamaré,Rio Grande do Norte,15659,FALSE
2216,5214002,Mozarlândia,Goiás,15659,FALSE
2217,2913408,Igaporã,Bahia,15640,FALSE
2218,1300904,Canutama,Amazonas,15629,FALSE
2219,3305703,Sumidouro,Rio de Janeiro,15623,FALSE
2220,2703007,Ibateguara,Alagoas,15616,FALSE
2221,5215306,Orizona,Goiás,15615,FALSE
2222,2406502,Lagoa Nova,Rio Grande do Norte,15614,FALSE
2223,5209952,Indiara,Goiás,15611,FALSE
2224,4307500,Espumoso,Rio Grande do Sul,15588,FALSE
2225,3133006,Itamonte,Minas Gerais,15579,FALSE
2226,2905156,Caetanos,Bahia,15573,FALSE
2227,2309201,Nova Olinda,Ceará,15565,FALSE
2228,2104206,Fortuna,Maranhão,15552,FALSE
2229,3145000,Nova Ponte,Minas Gerais,15545,FALSE
2230,5000203,Água Clara,Mato Grosso do Sul,15522,FALSE
2231,1400050,Alto Alegre,Roraima,15510,FALSE
2232,3300902,Cambuci,Rio de Janeiro,15505,FALSE
2233,4205001,Dionísio Cerqueira,Santa Catarina,15498,FALSE
2234,3555109,Tupi Paulista,São Paulo,15495,FALSE
2235,3514809,Eldorado,São Paulo,15494,FALSE
2236,2404705,Ipanguaçu,Rio Grande do Norte,15491,FALSE
2237,3545605,Santa Adélia,São Paulo,15480,FALSE
2238,3156809,Sabinópolis,Minas Gerais,15470,FALSE
2239,3111507,Campos Altos,Minas Gerais,15461,FALSE
2240,2605806,Frei Miguelinho,Pernambuco,15457,FALSE
2241,3203809,Muqui,Espírito Santo,15449,FALSE
2242,2504801,Coremas,Paraíba,15445,FALSE
2243,2923050,Novo Triunfo,Bahia,15440,FALSE
2244,3136009,Joaíma,Minas Gerais,15432,FALSE
2245,2102358,Buritirana,Maranhão,15430,FALSE
2246,2100873,Araguanã,Maranhão,15426,FALSE
2247,2802304,Frei Paulo,Sergipe,15421,FALSE
2248,3120805,Cruzília,Minas Gerais,15417,FALSE
2249,3140159,Mário Campos,Minas Gerais,15416,FALSE
2250,4306502,Dom Feliciano,Rio Grande do Sul,15414,FALSE
2251,2410108,Poço Branco,Rio Grande do Norte,15413,FALSE
2252,2612455,Santa Cruz,Pernambuco,15398,FALSE
2253,4102802,Bela Vista do Paraíso,Paraná,15397,FALSE
2254,2929057,São Félix do Coribe,Bahia,15391,FALSE
2255,2609303,Mirandiba,Pernambuco,15390,FALSE
2256,2501609,Barra de Santa Rosa,Paraíba,15384,FALSE
2257,2513406,Santa Luzia,Paraíba,15382,FALSE
2258,2608404,Jurema,Pernambuco,15378,FALSE
2259,2516508,Taperoá,Paraíba,15376,FALSE
2260,2926806,Rio do Antônio,Bahia,15371,FALSE
2261,1505007,Nova Timboteua,Pará,15363,FALSE
2262,3116100,Chapada do Norte,Minas Gerais,15356,FALSE
2263,3203304,Mantenópolis,Espírito Santo,15350,FALSE
2264,3125705,Felixlândia,Minas Gerais,15336,FALSE
2265,5105903,Nobres,Mato Grosso,15336,FALSE
2266,3133105,Itanhandu,Minas Gerais,15331,FALSE
2267,3550902,São Simão,São Paulo,15322,FALSE
2268,3303104,Natividade,Rio de Janeiro,15317,FALSE
2269,2109403,Primeira Cruz,Maranhão,15315,FALSE
2270,2912905,Ibirataia,Bahia,15312,FALSE
2271,2204709,Inhuma,Piauí,15308,FALSE
2272,3123908,Entre Rios de Minas,Minas Gerais,15298,FALSE
2273,5106158,Nova Bandeirantes,Mato Grosso,15288,FALSE
2274,2918506,Jussara,Bahia,15284,FALSE
2275,3521903,Itajobi,São Paulo,15262,FALSE
2276,1200013,Acrelândia,Acre,15256,FALSE
2277,2615706,Triunfo,Pernambuco,15254,FALSE
2278,5003157,Coronel Sapucaia,Mato Grosso do Sul,15253,FALSE
2279,2706505,Passo de Camaragibe,Alagoas,15245,FALSE
2280,4209607,Lauro Müller,Santa Catarina,15244,FALSE
2281,3133402,Itapagipe,Minas Gerais,15243,FALSE
2282,2516904,Uiraúna,Paraíba,15242,FALSE
2283,4122008,Rio Azul,Paraná,15236,FALSE
2284,3112703,Capitão Enéas,Minas Gerais,15234,FALSE
2285,2911402,Glória,Bahia,15221,FALSE
2286,3302056,Italva,Rio de Janeiro,15207,FALSE
2287,3538204,Pinhalzinho,São Paulo,15207,FALSE
2288,3102308,Alvinópolis,Minas Gerais,15203,FALSE
